ID,Gender,Car,Realty,Children,Salary,Income_Type,Education,Family_Status,House_Type,AGE,EXPERIENCE,Occupation_Type,Family_Size,Risk,ACCOUNT_DURATION
5009424,1,0,0,0,108000,2,2,1,0,22.5,3.7,2,1,0,27
5009425,1,0,0,0,108000,2,2,1,0,22.5,3.7,2,1,0,19
5009426,1,0,0,0,99000,0,2,0,0,54.7,0,12,2,0,11
5009427,1,0,0,0,99000,0,2,0,0,54.7,0,12,2,0,2
5009428,1,0,0,0,198000,2,2,1,3,23.8,3.2,8,1,0,15
5009429,1,0,0,0,198000,2,2,1,3,23.8,3.2,8,1,0,3
5009431,1,1,0,0,360000,2,1,0,1,40.7,3.3,4,2,0,14
5009435,0,0,0,0,135000,0,2,0,0,54.7,0,12,2,0,24
5090746,0,0,0,0,135000,0,2,0,0,54.7,0,12,2,0,10
5009436,0,0,0,0,76500,0,2,0,0,64.4,0,12,2,0,4
5009437,0,0,0,0,76500,0,2,0,0,64.4,0,12,2,0,5
5009441,0,0,0,0,90000,2,2,0,0,25.12,4.7,12,2,0,8
5009443,0,0,0,0,90000,2,2,0,0,25.12,4.7,12,2,0,5
5009444,0,0,0,0,90000,2,2,0,0,25.12,4.7,12,2,0,9
5009445,0,1,0,0,270000,2,1,0,0,37.11,2,12,2,0,17
5009447,1,1,0,0,81000,2,2,0,3,39.6,9.3,4,2,0,8
5009448,1,1,0,0,81000,2,2,0,3,39.6,9.3,4,2,0,13
5009450,0,0,0,0,202500,2,1,0,0,47.3,3.8,8,2,0,23
5009453,0,0,0,0,202500,2,1,0,0,47.3,3.8,8,2,0,17
5009454,0,0,0,0,202500,2,1,0,0,47.3,3.8,8,2,0,44
5009456,0,0,0,0,202500,2,1,0,0,47.3,3.8,8,2,0,60
5009457,0,0,0,0,202500,2,1,0,0,47.3,3.8,8,2,0,22
5009459,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,10
5009460,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,9
5009465,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,58
5009466,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,23
5009468,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,51
5009469,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,7
5009470,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,22
5009472,0,0,0,0,157500,2,2,0,0,53.11,19.475,12,2,0,32
5009473,0,0,0,0,180000,2,1,0,0,36.3,12.2,12,2,0,14
5009481,0,0,0,0,180000,2,1,0,0,36.3,12.2,12,2,0,13
5009482,0,0,0,0,180000,2,1,0,0,36.3,12.2,12,2,0,2
5009484,0,0,0,0,135000,2,2,0,1,33.2,2.2,2,2,0,18
5009485,0,0,0,0,135000,2,2,0,1,33.2,2.2,2,2,0,11
5009487,0,0,0,2,135000,2,2,0,0,26.8,7.1,12,4,0,59
5009489,0,0,0,2,135000,2,2,0,0,26.8,7.1,12,4,0,52
5009490,1,1,0,0,135000,2,2,0,0,44.4,17,8,2,0,40
5009493,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,47
5009494,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,10
5009495,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,30
5009497,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,18
5009498,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,17
5009500,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,41
5009501,1,1,0,0,270000,2,2,0,0,32,3.2,4,2,0,9
5009507,0,0,0,0,202500,2,1,0,0,44.1,13.6,3,2,0,12
5009509,0,0,0,0,202500,2,1,0,0,44.1,13.6,3,2,0,33
5009510,0,0,0,0,202500,2,1,0,0,44.1,13.6,3,2,0,14
5009512,0,0,0,0,157500,2,1,0,0,46.3,7.4,3,2,0,23
5009513,0,0,0,0,157500,2,1,0,0,46.3,7.4,3,2,0,5
5009515,0,0,0,0,157500,2,1,0,0,46.3,7.4,3,2,0,33
5009516,0,0,0,0,157500,2,1,0,0,46.3,7.4,3,2,0,53
5009517,0,0,0,0,157500,2,1,0,0,46.3,7.4,3,2,0,21
5009518,1,1,0,2,180000,2,1,0,0,34.1,5.11,8,4,0,4
5009519,1,1,0,2,180000,2,1,0,0,34.1,5.11,8,4,0,29
5009521,1,1,0,2,180000,2,1,0,0,34.1,5.11,8,4,0,5
5009523,1,1,0,1,112500,2,2,1,0,32.1,3.1,8,2,0,11
5009525,1,1,0,1,112500,2,2,1,0,32.1,3.1,8,2,0,21
5009526,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,17
5009527,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,28
5009530,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,16
5009531,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,21
5009533,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,6
5009534,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,27
5009535,0,1,0,0,157500,2,2,0,0,37.2,2.8,12,2,0,40
5009536,1,1,0,0,216000,2,2,0,0,42.4,2.5,8,2,0,16
5009537,0,1,0,0,202500,2,2,0,0,42.6,4.9,15,2,0,57
5009540,0,1,0,0,202500,2,2,0,0,42.6,4.9,15,2,0,20
5009541,0,1,0,0,202500,2,2,0,0,42.6,4.9,15,2,0,14
5009543,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,36
5009545,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,49
5009548,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,2
5009553,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,3
5009555,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,54
5009556,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,5
5009557,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,19
5009559,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,43
5009560,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,37
5009561,0,0,0,0,198000,2,2,0,0,51.6,19.475,8,2,0,25
5009562,0,0,0,0,157500,0,2,1,0,55.7,0,12,1,0,12
5009564,0,0,0,0,157500,0,2,1,0,55.7,0,12,1,0,11
5009565,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,40
5009566,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,10
5009567,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,21
5009568,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,19
5009570,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,56
5009571,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,35
5009572,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,51
5009573,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,20
5009574,1,1,0,0,180000,2,2,0,0,41.6,8.7,8,2,0,9
5009575,0,1,0,0,315000,2,2,0,0,46.9,2.2,0,2,0,24
5009576,0,1,0,0,315000,2,2,0,0,46.9,2.2,0,2,0,10
5009577,0,0,0,0,112500,0,2,0,0,58.4,0,12,2,0,24
5009578,0,0,0,0,112500,0,2,0,0,58.4,0,12,2,0,31
5009579,0,0,0,0,112500,0,2,0,0,58.4,0,12,2,0,5
5009581,0,0,0,0,112500,0,2,0,0,58.4,0,12,2,0,7
5009582,0,0,0,0,90000,2,2,1,0,32,1.1,15,1,0,23
5009585,0,0,0,0,45000,2,2,1,0,39.4,2.2,15,1,0,31
5009586,0,0,0,0,45000,2,2,1,0,39.4,2.2,15,1,0,12
5009590,0,1,0,0,225000,2,2,0,0,23.3,5,12,2,0,8
5009592,0,0,0,0,112500,0,2,1,2,64.5,0,12,1,0,8
5090748,0,0,0,0,112500,0,2,1,2,64.5,0,12,1,0,4
5009593,0,1,0,0,144000,2,2,0,0,47.7,2.5,3,2,0,22
5009594,0,1,0,0,144000,2,2,0,0,47.7,2.5,3,2,0,9
5009597,0,1,0,0,144000,2,2,0,0,47.7,2.5,3,2,0,42
5009600,0,1,0,0,144000,2,2,0,0,47.7,2.5,3,2,0,41
5009602,0,1,0,0,315000,2,1,0,0,36.1,7.6,15,2,0,43
5009603,0,0,0,1,112500,2,2,0,0,35.3,10.2,15,3,0,38
5009605,0,0,0,1,112500,2,2,0,0,35.3,10.2,15,3,0,6
5009607,0,0,0,2,144000,2,2,0,0,33.7,2.8,6,4,0,24
5009609,0,0,0,2,144000,2,2,0,0,33.7,2.8,6,4,0,33
5009610,0,0,0,2,144000,2,2,0,0,33.7,2.8,6,4,0,7
5009613,0,0,0,2,144000,2,2,0,0,33.7,2.8,6,4,0,40
5009614,0,0,0,2,144000,2,2,0,0,33.7,2.8,6,4,0,11
5009617,1,1,0,0,225000,0,2,0,0,47.7,0,12,2,0,14
5009618,1,1,0,0,225000,0,2,0,0,47.7,0,12,2,0,13
5009620,1,1,0,0,135000,2,2,0,0,52.2,0.3,4,2,0,42
5009624,1,1,0,0,135000,2,2,0,0,52.2,0.3,4,2,0,6
5009625,0,0,0,0,238500,2,2,0,0,52.1,9,8,2,0,39
5009628,0,0,0,0,238500,2,2,0,0,52.1,9,8,2,1,60
5009629,0,0,0,0,238500,2,2,0,0,52.1,9,8,2,0,42
5009631,0,0,0,0,112500,2,2,0,0,27.1,5.7,8,2,0,28
5009632,0,0,0,0,112500,2,2,0,0,27.1,5.7,8,2,0,13
5009633,1,1,0,1,144000,2,1,0,0,27.6,0.9,4,3,0,24
5009634,1,1,0,1,144000,2,1,0,0,27.6,0.9,4,3,0,10
5009636,0,0,0,0,90000,0,2,0,0,58.8,0,12,2,0,14
5009637,0,0,0,0,90000,0,2,0,0,58.8,0,12,2,0,48
5009638,0,0,0,0,90000,0,2,0,0,58.8,0,12,2,0,13
5009639,0,0,0,0,90000,0,2,0,0,58.8,0,12,2,0,40
5009642,1,0,0,0,202500,2,2,1,3,23.3,2.6,12,1,0,2
5009643,1,0,0,0,202500,2,2,1,3,23.3,2.6,12,1,0,26
5009646,1,0,0,0,117000,2,2,1,0,40.2,10,9,1,0,16
5009647,1,0,0,0,117000,2,2,1,0,40.2,10,9,1,0,19
5009648,1,0,0,0,117000,2,2,1,0,40.2,10,9,1,0,17
5009651,0,0,0,0,135000,2,2,0,0,51.1,19.475,12,2,0,61
5009653,0,0,0,0,135000,2,2,0,0,51.1,19.475,12,2,0,12
5009654,0,0,0,0,135000,2,2,0,0,51.1,19.475,12,2,0,52
5009655,0,0,0,0,135000,2,2,0,0,51.1,19.475,12,2,0,9
5009656,0,0,0,0,135000,2,2,0,0,51.1,19.475,12,2,0,39
5009658,0,0,0,0,135000,2,2,0,0,51.1,19.475,12,2,0,49
5009660,1,0,0,0,225000,2,1,1,0,27.1,4.1,12,1,0,41
5009661,1,0,0,0,225000,2,1,1,0,27.1,4.1,12,1,0,33
5009663,1,0,0,0,225000,2,1,1,0,27.1,4.1,12,1,0,15
5009664,0,0,0,0,126000,0,2,1,0,52.7,0,12,1,0,28
5009665,0,0,0,0,126000,0,2,1,0,52.7,0,12,1,0,29
5009667,0,0,0,0,126000,0,2,1,0,52.7,0,12,1,0,7
5009671,0,0,0,0,135000,2,2,0,0,43.3,1.2,3,2,0,9
5009672,0,0,0,0,135000,2,2,0,0,43.3,1.2,3,2,0,7
5009673,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,31
5009674,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,37
5009675,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,19
5009676,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,20
5009677,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,40
5009678,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,23
5009680,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,42
5009684,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,21
5009686,0,0,0,0,90000,0,2,1,0,59.5,0,12,1,0,22
5009689,0,0,0,0,153000,0,2,1,0,63.1,0,12,1,0,41
5009690,0,0,0,0,153000,0,2,1,0,63.1,0,12,1,0,23
5009693,0,0,0,0,153000,0,2,1,0,63.1,0,12,1,0,16
5009694,1,1,0,0,380250,2,1,0,1,35.7,4.3,10,2,0,25
5009695,1,1,0,0,380250,2,1,0,1,35.7,4.3,10,2,0,7
5009698,1,1,0,0,380250,2,1,0,1,35.7,4.3,10,2,0,28
5009699,1,1,0,0,380250,2,1,0,1,35.7,4.3,10,2,0,8
5009700,1,1,0,0,380250,2,1,0,1,35.7,4.3,10,2,0,9
5009701,0,0,0,0,139500,0,2,0,0,57.1,0,12,2,0,4
5009703,0,0,0,0,139500,0,2,0,0,57.1,0,12,2,0,14
5009705,0,0,0,0,139500,0,2,0,0,57.1,0,12,2,0,20
5009706,0,0,0,0,157500,2,1,0,0,31.1,0.11,10,2,0,5
5009707,0,0,0,0,157500,2,1,0,0,31.1,0.11,10,2,0,16
5009709,0,0,0,0,157500,2,1,0,0,31.1,0.11,10,2,0,12
5009711,0,1,0,0,135000,2,2,0,3,30.5,1.2,15,2,0,5
5009712,0,1,0,0,135000,2,2,0,3,30.5,1.2,15,2,0,9
5009713,1,0,0,0,180000,2,2,1,0,25.8,4.8,12,1,0,26
5009715,1,0,0,0,180000,2,2,1,0,25.8,4.8,12,1,0,17
5009719,0,0,0,0,225000,2,2,1,0,52.11,12.2,12,1,0,24
5009722,0,0,0,0,225000,2,2,1,0,52.11,12.2,12,1,0,60
5009724,0,0,0,0,135000,2,1,0,0,27.1,6.9,15,2,0,42
5009725,0,0,0,0,135000,2,1,0,0,27.1,6.9,15,2,0,11
5009726,0,0,0,0,135000,2,1,0,0,27.1,6.9,15,2,0,8
5009727,0,0,0,0,135000,2,1,0,0,27.1,6.9,15,2,0,58
5009729,1,1,0,0,292500,2,2,0,0,36.1,3.7,8,2,0,5
5009731,1,1,0,0,292500,2,2,0,0,36.1,3.7,8,2,0,6
5009732,0,1,0,0,270000,2,1,0,0,52.12,19.475,10,2,0,50
5009736,0,1,0,0,99000,2,2,0,0,40.1,12,3,2,0,17
5009737,0,1,0,0,99000,2,2,0,0,40.1,12,3,2,0,6
5009738,0,1,0,0,99000,2,2,0,0,40.1,12,3,2,0,5
5009740,0,1,0,0,99000,2,2,0,0,40.1,12,3,2,0,16
5009742,0,0,0,0,135000,2,2,0,0,33.9,6.9,15,2,0,15
5009743,0,0,0,0,135000,2,2,0,0,33.9,6.9,15,2,0,21
5009745,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,0,17
5009746,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,1,56
5009748,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,0,14
5009750,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,0,25
5009751,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,0,27
5009755,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,0,28
5090754,0,1,0,0,315000,2,1,0,0,37.1,1.7,12,2,0,47
5009757,1,1,0,0,270000,2,1,1,0,24.1,4.7,8,1,0,27
5009758,1,1,0,0,270000,2,1,1,0,24.1,4.7,8,1,0,28
5009759,1,1,0,0,270000,2,1,1,0,24.1,4.7,8,1,0,19
5009760,1,1,0,0,270000,2,1,1,0,24.1,4.7,8,1,0,10
5009762,1,0,0,0,135000,2,2,1,0,38.8,8.8,8,1,0,17
5009764,1,0,0,0,135000,2,2,1,0,38.8,8.8,8,1,0,14
5009766,1,0,0,0,135000,2,2,1,0,38.8,8.8,8,1,0,28
5009768,1,0,0,0,135000,2,2,1,0,38.8,8.8,8,1,0,20
5009774,1,0,0,0,135000,2,2,1,0,38.8,8.8,8,1,0,31
5009779,1,0,0,0,135000,2,2,1,0,38.8,8.8,8,1,0,5
5009783,1,1,0,2,380250,2,1,0,1,40.1,18.8,3,4,0,29
5009785,0,0,0,0,198000,0,2,1,0,60.3,0,12,1,0,7
5009788,0,0,0,0,198000,0,2,1,0,60.3,0,12,1,0,8
5009790,0,0,0,0,198000,0,2,1,0,60.3,0,12,1,0,34
5009792,0,0,0,0,198000,0,2,1,0,60.3,0,12,1,0,49
5009796,0,0,0,0,198000,0,2,1,0,60.3,0,12,1,0,6
5009799,0,1,0,0,380250,2,1,0,0,42.3,10.1,12,2,0,46
5009800,0,1,0,0,380250,2,1,0,0,42.3,10.1,12,2,0,12
5009802,0,1,0,0,380250,2,1,0,0,42.3,10.1,12,2,0,11
5009804,0,1,0,0,380250,2,1,0,0,42.3,10.1,12,2,0,42
5090756,0,1,0,0,380250,2,1,0,0,42.3,10.1,12,2,0,10
5009805,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,10
5009806,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,21
5009807,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,26
5009808,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,35
5009809,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,32
5009810,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,52
5009811,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,22
5009813,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,19
5009814,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,14
5090772,0,0,0,1,202500,2,2,0,0,32.4,8.11,15,3,0,9
5009819,0,1,0,0,99000,2,2,0,0,40.9,14.11,2,2,0,9
5009821,0,1,0,0,99000,2,2,0,0,40.9,14.11,2,2,0,13
5009822,0,1,0,0,99000,2,2,0,0,40.9,14.11,2,2,0,21
5009824,0,1,0,0,99000,2,2,0,0,40.9,14.11,2,2,0,22
5009825,0,1,0,0,99000,2,2,0,0,40.9,14.11,2,2,0,10
5009826,0,0,0,0,112500,2,2,0,0,43.2,1,15,2,0,26
5009829,0,0,0,0,112500,2,2,0,0,43.2,1,15,2,0,25
5009831,1,1,0,0,166500,2,1,0,3,28.7,4.8,3,2,0,20
5009832,1,1,0,0,166500,2,1,0,3,28.7,4.8,3,2,0,6
5009833,1,1,0,0,166500,2,1,0,3,28.7,4.8,3,2,0,40
5009834,1,1,0,0,166500,2,1,0,3,28.7,4.8,3,2,0,5
5009835,1,1,0,0,166500,2,1,0,3,28.7,4.8,3,2,0,14
5009836,1,1,0,0,166500,2,1,0,3,28.7,4.8,3,2,0,45
5009837,0,0,0,0,135000,2,2,0,0,35.11,15.3,11,2,0,12
5009839,1,1,0,0,202500,2,2,0,0,34.7,1.1,8,2,0,34
5009841,1,1,0,0,202500,2,2,0,0,34.7,1.1,8,2,0,35
5009843,0,0,0,0,81000,2,2,1,0,49.1,4,15,1,0,23
5009844,1,1,0,0,180000,2,2,0,0,43.6,0.4,17,2,0,14
5009845,1,1,0,0,180000,2,2,0,0,43.6,0.4,17,2,0,46
5009846,1,0,0,0,225000,2,1,0,0,33.7,1.1,10,2,0,35
5009847,0,0,0,0,99000,2,1,0,0,27.7,1.1,15,2,0,17
5009848,0,0,0,0,99000,2,1,0,0,27.7,1.1,15,2,0,32
5009849,0,0,0,0,99000,2,1,0,0,27.7,1.1,15,2,0,52
5009850,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,23
5009851,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,16
5009852,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,7
5009853,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,39
5009856,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,8
5009858,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,22
5009859,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,28
5009860,1,1,0,0,360000,2,2,1,3,28.1,1.6,4,1,0,15
5009864,1,1,0,0,225000,2,1,0,2,39.1,3.4,10,2,0,32
5009865,1,1,0,0,225000,2,1,0,2,39.1,3.4,10,2,0,43
5009866,1,1,0,0,225000,2,1,0,2,39.1,3.4,10,2,0,58
5009867,1,1,0,0,225000,2,1,0,2,39.1,3.4,10,2,0,40
5009868,1,1,0,0,225000,2,1,0,2,39.1,3.4,10,2,0,57
5009872,1,1,0,2,380250,2,1,0,0,41.5,17.6,10,4,0,39
5009873,1,1,0,2,380250,2,1,0,0,41.5,17.6,10,4,0,36
5009874,1,1,0,2,380250,2,1,0,0,41.5,17.6,10,4,0,5
5009877,0,0,1,2,157500,2,1,0,0,42.5,3.6,3,4,0,8
5009878,0,0,1,2,157500,2,1,0,0,42.5,3.6,3,4,0,6
5009879,0,0,1,2,144000,2,2,0,1,26.11,5,8,4,0,4
5009880,0,0,1,0,157500,0,2,0,0,59.3,0,12,2,0,5
5009882,0,0,1,0,157500,0,2,0,0,59.3,0,12,2,0,24
5009883,0,0,1,0,157500,0,2,0,0,59.3,0,12,2,0,4
5009884,0,0,1,0,157500,0,2,0,0,59.3,0,12,2,0,13
5009886,0,0,1,0,157500,0,2,0,0,59.3,0,12,2,0,29
5009887,0,0,1,0,157500,0,2,0,0,59.3,0,12,2,0,23
5009889,1,1,1,0,270000,2,2,1,0,36.1,3.3,10,1,0,15
5009890,1,1,1,0,270000,2,2,1,0,36.1,3.3,10,1,0,16
5009893,0,1,0,1,157500,2,1,0,0,32.1,6.5,13,3,0,18
5009897,0,1,1,2,90000,2,1,0,0,30.6,1.1,3,4,0,7
5009900,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,49
5009903,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,47
5009906,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,31
5009907,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,18
5009908,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,8
5009909,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,37
5009910,1,1,0,0,202500,2,2,0,0,52.4,10,4,2,0,46
5009914,0,0,1,2,99000,2,1,0,0,34.11,1.2,0,4,0,31
5009915,0,0,1,2,99000,2,1,0,0,34.11,1.2,0,4,0,30
5009916,0,0,1,2,99000,2,1,0,0,34.11,1.2,0,4,0,14
5009917,0,0,1,2,99000,2,1,0,0,34.11,1.2,0,4,0,20
5009918,0,0,1,2,99000,2,1,0,0,34.11,1.2,0,4,0,13
5009919,0,0,1,2,99000,2,1,0,0,34.11,1.2,0,4,0,22
5009922,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,13
5009923,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,44
5009924,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,21
5009925,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,6
5009927,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,26
5009929,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,29
5009930,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,20
5009931,1,1,1,0,360000,2,1,0,0,54.8,19.475,8,2,0,7
5009934,0,0,1,2,157500,2,2,0,0,29.4,6.5,15,4,0,11
5009935,0,0,1,2,157500,2,2,0,0,29.4,6.5,15,4,0,7
5009938,0,0,1,2,157500,2,2,0,0,29.4,6.5,15,4,1,40
5009939,0,0,1,2,157500,2,2,0,0,29.4,6.5,15,4,0,12
5009940,0,0,1,2,157500,2,2,0,0,29.4,6.5,15,4,0,8
5009943,0,0,1,2,157500,2,2,0,0,29.4,6.5,15,4,0,14
5009944,0,0,1,0,135000,2,1,1,0,23.2,4.1,12,1,0,27
5009945,0,1,0,2,99000,0,2,0,0,34.11,0,12,4,0,14
5009946,0,1,1,2,90000,2,2,0,0,34.9,12.2,2,4,0,31
5009949,0,1,1,2,90000,2,2,0,0,34.9,12.2,2,4,0,7
5009951,1,0,1,0,90000,0,2,0,0,63.2,0,12,2,0,10
5009952,1,1,1,0,112500,2,2,0,0,44,19.475,12,2,0,35
5009954,1,1,1,0,112500,2,2,0,0,44,19.475,12,2,0,28
5009955,1,1,1,0,112500,2,2,0,0,44,19.475,12,2,0,18
5009957,0,1,1,1,135000,2,2,0,0,45.6,8.1,12,3,0,18
5009958,0,1,1,1,135000,2,2,0,0,45.6,8.1,12,3,0,12
5009965,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,13
5009966,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,21
5009967,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,42
5009968,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,17
5009971,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,12
5009978,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,11
5009983,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,14
5009984,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,8
5009986,0,1,1,0,180000,2,2,0,0,56.6,10.7,11,2,0,6
5009988,1,1,1,0,380250,0,1,1,0,62.7,0,12,1,0,26
5009991,1,1,0,2,157500,2,2,0,1,40.4,6.6,4,4,0,38
5009992,1,1,0,2,157500,2,2,0,1,40.4,6.6,4,4,0,7
5009993,0,0,1,0,135000,2,1,0,0,46.1,10.1,10,2,0,53
5009994,1,1,1,1,360000,2,2,0,0,38.2,1.8,10,3,0,7
5009995,1,1,1,1,360000,2,2,0,0,38.2,1.8,10,3,0,21
5009997,1,1,1,1,360000,2,2,0,0,38.2,1.8,10,3,0,41
5009998,1,1,1,1,360000,2,2,0,0,38.2,1.8,10,3,0,43
5009999,0,1,0,1,157500,2,2,0,0,33.9,7.8,0,3,0,59
5010000,0,1,0,1,157500,2,2,0,0,33.9,7.8,0,3,0,43
5010001,0,0,1,2,157500,2,2,0,0,33.6,5.7,3,4,0,29
5010002,0,0,1,2,157500,2,2,0,0,33.6,5.7,3,4,0,36
5010003,0,0,1,2,157500,2,2,0,0,33.6,5.7,3,4,0,16
5010004,0,0,1,2,157500,2,2,0,0,33.6,5.7,3,4,0,18
5010005,1,1,1,0,157500,0,2,0,0,63.1,0,12,2,0,12
5010006,1,1,1,0,157500,0,2,0,0,63.1,0,12,2,0,17
5010007,0,0,1,1,112500,2,1,0,0,29.11,9.9,16,3,0,10
5010009,0,0,1,1,112500,2,1,0,0,29.11,9.9,16,3,0,31
5010015,0,1,1,1,112500,2,2,1,0,35.4,1.11,12,2,0,9
5010016,0,1,1,1,112500,2,2,1,0,35.4,1.11,12,2,0,10
5010017,0,1,1,1,112500,2,2,1,0,35.4,1.11,12,2,0,18
5010018,0,1,1,1,112500,2,2,1,0,35.4,1.11,12,2,0,28
5010020,0,0,0,0,99000,2,1,1,3,29.8,6.1,12,1,0,58
5010021,0,0,0,0,99000,2,1,1,3,29.8,6.1,12,1,0,61
5010023,0,0,1,0,135000,2,2,0,0,56.11,6.4,8,2,0,9
5010025,0,0,1,0,135000,2,2,0,0,56.11,6.4,8,2,0,10
5010026,0,0,1,0,135000,2,2,0,0,56.11,6.4,8,2,0,21
5010027,0,0,1,0,135000,2,2,0,0,56.11,6.4,8,2,0,29
5010028,0,0,1,0,135000,2,2,0,0,56.11,6.4,8,2,0,32
5010031,1,1,1,0,85500,0,2,0,0,60.7,0,12,2,0,8
5010036,0,0,1,0,292500,0,2,0,0,59.1,0,12,2,0,18
5010037,0,0,1,0,292500,0,2,0,0,59.1,0,12,2,0,10
5010038,0,0,1,0,292500,0,2,0,0,59.1,0,12,2,0,17
5010040,0,0,1,0,292500,0,2,0,0,59.1,0,12,2,0,7
5010041,0,0,1,0,67500,2,2,0,0,59.11,19.475,3,2,0,18
